arrest_id_x,person_id,age_at_arrest,sex,race,arrest_date_current,arrest_id_y,charge_class_history,offense_category,arrest_date_history,y,charge_class_current,current_charge_felony,num_fel_arrests_last_year
7291921,848761,30.10410958904109,M,White,2016-03-31,7508310,felony,property,2016-02-03,1,misdemeanor,0,3
6203506,64186,35.85753424657534,M,Black,2017-01-24,6203506,misdemeanor,drug,2017-01-24,0,misdemeanor,0,0
2827385,7833,40.71232876712329,F,Black,2018-10-21,6674834,felony,drug,2016-09-02,0,misdemeanor,0,0
4801505,1236019,31.194520547945206,M,Black,2017-11-17,4801505,misdemeanor,other,2017-11-17,0,misdemeanor,0,0
4334398,12352,19.084931506849315,M,Black,2018-02-14,4537723,felony,property,2018-01-09,1,felony,1,1
5155920,92636,56.05479452054794,M,Black,2017-09-19,8130743,misdemeanor,other,2015-07-23,0,misdemeanor,0,0
6156149,935128,48.56712328767123,F,Black,2017-02-06,9996552,misdemeanor,other,2013-11-18,0,misdemeanor,0,0
7504516,215578,46.8986301369863,M,Black,2016-02-04,7504516,misdemeanor,property,2016-02-04,0,misdemeanor,0,0
7255033,69058,49.24931506849315,F,mixed,2016-04-10,3406570,misdemeanor,other,2018-07-18,1,misdemeanor,0,0
6096501,77276,42.9041095890411,M,Black,2017-02-19,5740830,felony,property,2017-05-23,1,misdemeanor,0,0
7422871,1129862,30.457534246575342,M,White,2016-02-23,7592089,misdemeanor,violent,2016-01-06,1,misdemeanor,0,1
7266260,54289,51.58082191780822,M,,2016-04-06,6604040,misdemeanor,violent,2016-09-22,0,misdemeanor,0,0
4937826,56410,33.4027397260274,M,Black,2017-10-27,3980792,misdemeanor,property,2018-04-08,0,misdemeanor,0,0
5473408,50867,20.72876712328767,M,Black,2017-07-21,5059273,felony,violent,2017-10-05,1,felony,1,4
2568623,74595,38.24109589041096,M,Black,2018-12-10,9666451,misdemeanor,other,2014-03-05,0,misdemeanor,0,0
7364521,911310,44.536986301369865,M,Black,2016-03-10,6380845,felony,violent,2016-11-28,1,misdemeanor,0,0
2673805,65745,27.67945205479452,M,White,2018-11-19,3090155,misdemeanor,drug,2018-09-01,0,misdemeanor,0,5
6037598,92826,40.84657534246576,M,Black,2017-03-07,9623274,misdemeanor,other,2014-03-19,0,misdemeanor,0,0
4613060,77608,36.35890410958904,F,White,2017-12-20,4199387,misdemeanor,property,2018-03-12,1,misdemeanor,0,1
4448872,27558,37.512328767123286,M,Black,2018-01-25,4448873,misdemeanor,other,2018-01-25,0,misdemeanor,0,0
4481139,59002,39.21095890410959,M,Black,2018-01-19,4714428,misdemeanor,other,2017-11-30,0,felony,1,0
3083081,275082,48.989041095890414,M,Black,2018-09-04,50114,misdemeanor,property,2020-04-07,0,misdemeanor,0,0
4652942,8089,22.35890410958904,M,Black,2017-12-12,7928983,felony,drug,2015-09-23,0,misdemeanor,0,2
4741552,75570,26.2027397260274,M,White,2017-11-28,2337402,misdemeanor,drug,2019-01-25,0,misdemeanor,0,0
4871805,68121,32.33698630136986,M,Black,2017-11-05,4871805,felony,property,2017-11-05,0,felony,1,0
6724161,451627,44.64109589041096,M,Black,2016-08-21,10408316,misdemeanor,property,2013-06-26,1,felony,1,0
5242551,2745399,50.73424657534247,F,White,2017-09-05,5242552,misdemeanor,other,2017-09-05,0,misdemeanor,0,0
3365244,2156291,19.27945205479452,M,Black,2018-07-26,3365244,misdemeanor,violent,2018-07-26,0,misdemeanor,0,0
5804869,2392616,25.912328767123288,F,Black,2017-05-05,5847285,misdemeanor,violent,2017-04-25,0,felony,1,0
5560929,912191,34.93698630136986,M,Black,2017-07-03,8805255,misdemeanor,property,2014-12-15,0,misdemeanor,0,1
7465428,1004917,30.432876712328767,F,Black,2016-02-14,7465428,misdemeanor,property,2016-02-14,0,misdemeanor,0,0
5490784,91611,30.58082191780822,M,Black,2017-07-18,5546180,misdemeanor,property,2017-07-06,0,misdemeanor,0,0
5697246,15340,39.5972602739726,M,White,2017-05-31,5058192,felony,property,2017-10-06,1,misdemeanor,0,1
7303205,2931293,22.63013698630137,F,White,2016-03-28,7303205,misdemeanor,other,2016-03-28,0,misdemeanor,0,0
5847419,2293944,38.96712328767124,M,Other,2017-04-25,5843570,misdemeanor,property,2017-04-26,0,misdemeanor,0,0
6305418,320631,31.63013698630137,M,Black,2016-12-23,6185123,misdemeanor,property,2017-01-29,1,misdemeanor,0,0
6792133,53858,29.10684931506849,M,mixed,2016-08-01,6806428,misdemeanor,other,2016-07-26,0,misdemeanor,0,0
3130830,1137620,33.10958904109589,M,Black,2018-08-24,936294,misdemeanor,property,2019-09-22,1,misdemeanor,0,0
6983854,83299,18.164383561643834,,Black,2016-06-04,2016773,misdemeanor,other,2019-03-22,0,misdemeanor,0,0
7224958,57529,25.56438356164384,M,Black,2016-04-17,10980264,misdemeanor,violent,2012-12-03,1,misdemeanor,0,3
4435364,12751,26.40821917808219,M,Black,2018-01-27,1275423,misdemeanor,drug,2019-07-18,1,misdemeanor,0,1
7381538,27382,26.56438356164384,M,Black,2016-03-07,2277996,misdemeanor,other,2019-02-06,1,misdemeanor,0,0
6766557,27836,36.69041095890411,M,White,2016-08-09,4190589,misdemeanor,drug,2018-03-13,0,misdemeanor,0,0
7157820,1055158,36.14520547945205,M,White,2016-05-06,7157820,misdemeanor,violent,2016-05-06,0,misdemeanor,0,0
3130830,1137620,33.10958904109589,M,Black,2018-08-24,3883563,misdemeanor,property,2018-04-23,1,misdemeanor,0,0
6845142,1072559,55.02739726027397,M,White,2016-07-15,2775665,misdemeanor,other,2018-10-31,0,misdemeanor,0,0
6623957,1075503,61.09041095890411,M,Black,2016-09-19,6957461,misdemeanor,property,2016-06-13,0,misdemeanor,0,1
7381538,27382,26.56438356164384,M,Black,2016-03-07,5741504,misdemeanor,violent,2017-05-23,1,misdemeanor,0,0
5222987,266457,46.55890410958904,M,Black,2017-09-10,2431294,felony,other,2019-01-07,0,felony,1,0
6889724,725268,30.73972602739726,M,mixed,2016-07-05,6889724,misdemeanor,drug,2016-07-05,0,misdemeanor,0,1
3806430,81823,34.8986301369863,M,,2018-05-07,3401004,misdemeanor,property,2018-07-19,0,misdemeanor,0,0
7003779,115968,30.983561643835618,M,Black,2016-05-30,10592105,misdemeanor,other,2013-04-24,0,misdemeanor,0,0
4860301,1407719,56.50684931506849,M,White,2017-11-07,8609418,misdemeanor,other,2015-02-19,0,misdemeanor,0,0
5413918,845123,46.97260273972603,M,Black,2017-08-03,5118933,misdemeanor,other,2017-09-26,1,misdemeanor,0,0
5564259,847667,32.27945205479452,F,Black,2017-07-03,383385,misdemeanor,property,2020-01-16,0,misdemeanor,0,0
6845142,1072559,55.02739726027397,M,White,2016-07-15,5775338,misdemeanor,other,2017-05-15,0,misdemeanor,0,0
3471309,16944,39.66849315068493,M,White,2018-07-09,4840703,misdemeanor,other,2017-11-11,0,misdemeanor,0,0
3573863,126282,36.465753424657535,M,Black,2018-06-20,1498893,misdemeanor,property,2019-06-06,0,misdemeanor,0,1
4163202,479529,21.731506849315068,M,Black,2018-03-18,6352731,misdemeanor,violent,2016-12-10,0,misdemeanor,0,0
4354694,92254,25.13150684931507,M,Black,2018-02-11,1347700,misdemeanor,property,2019-07-05,0,misdemeanor,0,0
6186016,83127,21.172602739726027,M,Black,2017-01-28,9786775,misdemeanor,property,2014-01-18,1,felony,1,0
6223364,1205282,29.28767123287671,F,White,2017-01-18,9055812,misdemeanor,drug,2014-09-16,0,felony,1,0
3392137,74829,27.47945205479452,M,Black,2018-07-21,3392137,misdemeanor,drug,2018-07-21,0,misdemeanor,0,0
7308318,57776,21.936986301369863,M,Black,2016-03-25,8495139,felony,violent,2015-03-28,1,misdemeanor,0,3
6478529,27249,22.87945205479452,M,Black,2016-11-01,2083126,felony,property,2019-03-12,0,misdemeanor,0,0
6588601,3458193,25.621917808219177,M,Black,2016-09-28,6588601,misdemeanor,other,2016-09-28,0,misdemeanor,0,0
4862015,175405,20.88219178082192,M,Black,2017-11-07,8705837,misdemeanor,violent,2015-01-21,1,felony,1,0
5564259,847667,32.27945205479452,F,Black,2017-07-03,1663362,misdemeanor,violent,2019-05-09,0,misdemeanor,0,0
4507353,320209,35.61369863013699,M,White,2018-01-15,10623296,misdemeanor,violent,2013-04-12,0,misdemeanor,0,0
4354694,92254,25.13150684931507,M,Black,2018-02-11,8702412,misdemeanor,property,2015-01-22,0,misdemeanor,0,0
7591648,2326,31.378082191780823,M,Black,2016-01-06,2654490,misdemeanor,violent,2018-11-22,1,misdemeanor,0,1
6561693,540719,19.350684931506848,M,Black,2016-10-06,6240675,misdemeanor,property,2017-01-13,0,felony,1,0
6068520,1162141,24.991780821917807,M,Black,2017-02-27,6068520,misdemeanor,property,2017-02-27,0,misdemeanor,0,0
6106630,311707,35.1945205479452,M,Black,2017-02-16,6106630,misdemeanor,other,2017-02-16,0,misdemeanor,0,0
3895575,1000343,22.04931506849315,F,Black,2018-04-20,4287338,felony,drug,2018-02-23,0,misdemeanor,0,2
3806430,81823,34.8986301369863,M,,2018-05-07,1767515,misdemeanor,property,2020-06-05,0,misdemeanor,0,0
2953487,1064456,26.27123287671233,M,Black,2018-09-26,2953487,misdemeanor,violent,2018-09-26,0,misdemeanor,0,0
6215292,351751,23.90410958904109,F,White,2017-01-20,7365791,misdemeanor,violent,2016-03-10,0,misdemeanor,0,0
3368502,35378,62.18082191780822,M,Black,2018-07-26,6908221,misdemeanor,property,2016-06-28,0,misdemeanor,0,0
5846255,333745,21.72054794520548,M,Black,2017-04-25,5846255,misdemeanor,property,2017-04-25,0,misdemeanor,0,0
4957370,26152,27.528767123287672,M,Black,2017-10-24,1816897,misdemeanor,property,2019-04-27,0,felony,1,1
7266260,54289,51.58082191780822,M,,2016-04-06,6964260,misdemeanor,other,2016-06-10,0,misdemeanor,0,0
2953487,1064456,26.27123287671233,M,Black,2018-09-26,7821030,misdemeanor,property,2015-10-26,0,misdemeanor,0,0
7276076,2248903,33.21095890410959,M,White,2016-04-04,5065069,misdemeanor,property,2017-10-04,0,misdemeanor,0,0
3250281,48211,34.2,M,White,2018-07-30,10471082,misdemeanor,drug,2013-06-04,0,misdemeanor,0,0
4613060,77608,36.35890410958904,F,White,2017-12-20,8792750,misdemeanor,property,2014-12-18,1,misdemeanor,0,1
5928260,1134813,19.339726027397266,M,Black,2017-04-04,5766373,felony,violent,2017-05-16,1,felony,1,4
3479577,1050738,22.24931506849315,M,Black,2018-07-06,8046067,misdemeanor,other,2015-08-18,0,misdemeanor,0,0
3477152,598785,25.506849315068493,M,Black,2018-07-07,10070048,misdemeanor,other,2013-10-23,0,misdemeanor,0,0
4456365,306374,53.26027397260274,F,Asian,2018-01-24,4456365,misdemeanor,violent,2018-01-24,0,misdemeanor,0,0
6845142,1072559,55.02739726027397,M,White,2016-07-15,11341182,misdemeanor,other,2012-07-31,0,misdemeanor,0,0
4251991,98350,53.772602739726025,M,Black,2018-03-02,10153814,felony,violent,2013-09-20,0,misdemeanor,0,0
6933156,541012,54.827397260273976,M,Black,2016-06-20,6981666,misdemeanor,violent,2016-06-06,0,misdemeanor,0,0
6339294,911946,31.46027397260274,M,Black,2016-12-13,8348277,misdemeanor,other,2015-05-13,0,misdemeanor,0,0
4741552,75570,26.2027397260274,M,White,2017-11-28,9600906,misdemeanor,drug,2014-03-26,0,misdemeanor,0,0
4280859,27785,19.4,M,Black,2018-02-26,913898,felony,other,2019-09-26,1,misdemeanor,0,0
6485644,2740186,48.3013698630137,M,Black,2016-10-30,11306711,misdemeanor,violent,2012-08-10,0,misdemeanor,0,0
6340185,54200,46.75068493150685,F,Black,2016-12-13,6340185,misdemeanor,property,2016-12-13,0,misdemeanor,0,0
6701778,42402,32.106849315068494,M,White,2016-08-27,6332621,misdemeanor,other,2016-12-15,0,misdemeanor,0,0
6183350,145687,38.347945205479455,M,Asian,2017-01-30,9475842,misdemeanor,property,2014-05-08,0,misdemeanor,0,0
6068520,1162141,24.991780821917807,M,Black,2017-02-27,9467773,misdemeanor,other,2014-05-11,0,misdemeanor,0,0
6892870,909864,22.273972602739725,M,Black,2016-07-02,7744326,misdemeanor,drug,2015-11-18,0,misdemeanor,0,2
6845142,1072559,55.02739726027397,M,White,2016-07-15,10358545,misdemeanor,property,2013-07-15,0,misdemeanor,0,0
3377366,81249,50.26849315068493,M,Black,2018-07-24,11078325,misdemeanor,drug,2012-10-27,0,misdemeanor,0,0
6537189,1052139,48.367123287671234,M,White,2016-10-14,1457513,misdemeanor,drug,2019-06-13,0,misdemeanor,0,0
6671035,106675,23.64109589041096,M,Black,2016-09-05,6560430,misdemeanor,drug,2016-10-07,0,misdemeanor,0,0
6163577,72764,22.72054794520548,F,Black,2017-02-03,6066618,felony,property,2017-02-27,1,misdemeanor,0,3
7278705,101916,25.991780821917807,M,Black,2016-04-03,10915895,misdemeanor,property,2012-12-28,0,misdemeanor,0,0
6935981,318135,34.8054794520548,M,White,2016-06-17,5225243,misdemeanor,other,2017-09-08,1,felony,1,0
6097506,1643235,24.534246575342465,M,White,2017-02-18,9592619,misdemeanor,property,2014-03-29,0,misdemeanor,0,0
3493710,1023093,18.852054794520548,M,Black,2018-07-04,1991202,misdemeanor,violent,2019-03-27,0,misdemeanor,0,0
6163577,72764,22.72054794520548,F,Black,2017-02-03,2063449,misdemeanor,property,2019-03-14,1,misdemeanor,0,3
6645202,78786,24.15068493150685,M,White,2016-09-12,3835604,felony,property,2018-05-01,1,misdemeanor,0,0
5597498,474178,28.304109589041097,M,White,2017-06-23,4075628,misdemeanor,other,2018-04-02,0,misdemeanor,0,0
7357500,13592,33.413698630136984,M,Black,2016-03-13,4855258,felony,violent,2017-11-08,0,misdemeanor,0,0
5976310,229802,64.88493150684931,M,Black,2017-03-24,5976310,misdemeanor,other,2017-03-24,0,misdemeanor,0,0
6182084,1992727,27.421917808219177,F,Other,2017-01-30,6491621,misdemeanor,property,2016-10-27,0,misdemeanor,0,0
2532252,2582921,24.85753424657534,M,White,2018-12-16,2849380,felony,violent,2018-10-17,0,misdemeanor,0,1
7206185,915957,48.07671232876712,M,mixed,2016-04-21,11587820,misdemeanor,drug,2012-05-07,0,misdemeanor,0,0
6978316,80524,38.4,M,Black,2016-06-06,6886237,felony,violent,2016-07-05,1,felony,1,2
4973877,910635,61.01643835616439,M,Black,2017-10-22,10623824,misdemeanor,other,2013-04-12,0,misdemeanor,0,0
5792197,10071,21.95890410958904,M,Black,2017-05-09,7654513,felony,violent,2015-12-14,0,misdemeanor,0,0
4111160,763078,41.89315068493151,M,Black,2018-03-27,4111160,felony,other,2018-03-27,0,felony,1,0
6978316,80524,38.4,M,Black,2016-06-06,6886239,felony,violent,2016-07-05,1,felony,1,2
7308318,57776,21.936986301369863,M,Black,2016-03-25,10706852,felony,drug,2013-03-14,1,misdemeanor,0,3
6523146,33429,24.572602739726022,M,mixed,2016-10-19,6523146,felony,drug,2016-10-19,0,felony,1,0
7061405,1113786,21.46027397260274,F,Black,2016-05-13,7916721,misdemeanor,property,2015-09-27,1,misdemeanor,0,0
6163577,72764,22.72054794520548,F,Black,2017-02-03,2217032,felony,property,2019-02-17,1,misdemeanor,0,3
2568623,74595,38.24109589041096,M,Black,2018-12-10,6280671,felony,violent,2017-01-03,0,misdemeanor,0,0
6845142,1072559,55.02739726027397,M,White,2016-07-15,6890628,misdemeanor,property,2016-07-05,0,misdemeanor,0,0
5974264,84410,42.84109589041096,F,Black,2017-03-24,2585642,misdemeanor,property,2018-12-06,1,felony,1,0
4448872,27558,37.512328767123286,M,Black,2018-01-25,2829487,misdemeanor,other,2018-10-20,0,misdemeanor,0,0
3949162,25670,35.26301369863014,F,Black,2018-04-12,2091888,misdemeanor,property,2019-03-11,0,misdemeanor,0,0
2472356,242203,20.197260273972603,M,Black,2018-12-29,297958,misdemeanor,other,2020-02-02,0,misdemeanor,0,1
5915304,46960,24.994520547945207,F,White,2017-04-07,5583267,misdemeanor,property,2017-06-27,0,misdemeanor,0,0
7345698,922587,29.36164383561644,M,Black,2016-03-16,7345698,misdemeanor,violent,2016-03-16,0,misdemeanor,0,0
5293905,1009103,24.052054794520547,F,Black,2017-08-25,5293905,misdemeanor,drug,2017-08-25,1,misdemeanor,0,0
7370720,26596,46.40547945205479,M,mixed,2016-03-09,11230942,misdemeanor,other,2012-09-06,0,misdemeanor,0,0
5475688,67939,60.42191780821918,M,Black,2017-07-21,6802628,misdemeanor,property,2016-07-28,0,misdemeanor,0,1
4915633,230776,27.638356164383563,M,Black,2017-10-30,4915633,misdemeanor,drug,2017-10-30,0,misdemeanor,0,0
7591648,2326,31.378082191780823,M,Black,2016-01-06,7373601,felony,drug,2016-03-08,1,misdemeanor,0,1
7369356,1509614,52.19178082191781,M,White,2016-03-09,7603933,misdemeanor,property,2016-01-02,0,misdemeanor,0,0
4796664,25060,25.947945205479453,F,Black,2017-11-19,9315454,misdemeanor,violent,2014-06-24,1,misdemeanor,0,0
5708597,235947,24.61917808219178,M,,2017-05-29,5708597,misdemeanor,property,2017-05-29,0,misdemeanor,0,0
3052452,1127005,52.342465753424655,M,White,2018-09-08,3052452,misdemeanor,other,2018-09-08,0,misdemeanor,0,0
5974264,84410,42.84109589041096,F,Black,2017-03-24,4128404,misdemeanor,drug,2018-03-25,1,felony,1,0
6641052,13178,20.01095890410959,M,Black,2016-09-13,4235315,misdemeanor,drug,2018-03-05,1,felony,1,0
7234140,1058203,27.33150684931507,M,Black,2016-04-15,4212868,misdemeanor,property,2018-03-09,0,misdemeanor,0,0
7019251,253477,51.3013698630137,M,White,2016-05-24,5894909,misdemeanor,other,2017-04-13,0,misdemeanor,0,1
7292958,62147,20.78082191780822,M,Black,2016-03-30,7292958,felony,violent,2016-03-30,1,felony,1,0
4827776,1063563,30.816438356164383,M,White,2017-11-13,6123275,misdemeanor,property,2017-02-13,0,misdemeanor,0,0
5728325,3216126,46.04109589041096,M,White,2017-05-26,10593485,felony,violent,2013-04-23,0,misdemeanor,0,0
6163577,72764,22.72054794520548,F,Black,2017-02-03,5854005,misdemeanor,property,2017-04-22,1,misdemeanor,0,3
7149171,1295291,37.394520547945206,M,White,2016-05-09,5784558,misdemeanor,property,2017-05-11,0,misdemeanor,0,0
4810567,1301492,26.76438356164384,M,Black,2017-11-16,3654987,misdemeanor,violent,2018-06-05,0,felony,1,0
3648891,1611752,41.035616438356165,M,White,2018-06-06,5480221,misdemeanor,property,2017-07-20,0,misdemeanor,0,0
5697246,15340,39.5972602739726,M,White,2017-05-31,5697246,misdemeanor,property,2017-05-31,1,misdemeanor,0,1
6585372,1116388,26.942465753424656,M,Black,2016-09-29,6644686,misdemeanor,violent,2016-09-13,1,misdemeanor,0,0
5971420,24904,26.78904109589041,F,White,2017-03-26,5207698,misdemeanor,drug,2017-09-11,0,misdemeanor,0,0
3368502,35378,62.18082191780822,M,Black,2018-07-26,7677636,misdemeanor,property,2015-12-09,0,misdemeanor,0,0
4251991,98350,53.772602739726025,M,Black,2018-03-02,11206394,felony,other,2012-09-14,0,misdemeanor,0,0
2532252,2582921,24.85753424657534,M,White,2018-12-16,7277980,misdemeanor,other,2016-04-04,0,misdemeanor,0,1
7003161,3223578,41.298630136986304,F,Asian,2016-05-30,1163655,misdemeanor,property,2019-08-09,0,misdemeanor,0,0
5330582,1610763,36.07945205479452,M,Black,2017-08-19,6385590,misdemeanor,drug,2016-11-27,0,misdemeanor,0,1
2652491,21493,24.136986301369863,M,White,2018-11-23,5595431,misdemeanor,drug,2017-06-23,0,misdemeanor,0,0
6759183,79024,37.75616438356165,M,Black,2016-08-10,8320335,misdemeanor,other,2015-05-23,0,misdemeanor,0,0
4180689,19626,21.15890410958904,F,mixed,2018-03-14,1771515,felony,property,2020-06-08,1,felony,1,0
6313374,31518,22.353424657534248,M,White,2016-12-21,6018785,felony,other,2017-03-11,1,felony,1,2
6072822,909386,25.61917808219178,M,Black,2017-02-25,6072822,misdemeanor,violent,2017-02-25,0,misdemeanor,0,0
4307219,251820,31.624657534246577,M,Black,2018-02-20,5432571,misdemeanor,other,2017-07-31,0,misdemeanor,0,0
5560634,316053,41.33698630136986,F,White,2017-07-03,9248353,misdemeanor,violent,2014-07-15,0,misdemeanor,0,0
4664272,34814,19.378082191780823,M,,2017-12-11,5173949,misdemeanor,property,2017-09-15,1,misdemeanor,0,1
5792197,10071,21.95890410958904,M,Black,2017-05-09,6789611,misdemeanor,violent,2016-08-01,0,misdemeanor,0,0
5296398,1798249,26.197260273972603,M,Black,2017-08-25,5296398,misdemeanor,violent,2017-08-25,0,misdemeanor,0,0
6185866,988101,33.271232876712325,M,Black,2017-01-28,5521321,misdemeanor,violent,2017-07-11,0,misdemeanor,0,1
4284534,33253,24.306849315068494,M,Black,2018-02-25,9305185,misdemeanor,property,2014-06-27,0,felony,1,0
7203601,1781403,24.386301369863013,M,White,2016-04-22,7203601,felony,violent,2016-04-22,0,felony,1,0
3368502,35378,62.18082191780822,M,Black,2018-07-26,8029917,misdemeanor,other,2015-08-23,0,misdemeanor,0,0
5155920,92636,56.05479452054794,M,Black,2017-09-19,7194553,misdemeanor,other,2016-04-26,0,misdemeanor,0,0
6243514,85246,19.75068493150685,M,Black,2017-01-12,7514245,felony,violent,2016-02-01,0,misdemeanor,0,4
5513065,301613,20.295890410958904,M,Black,2017-07-13,5513065,misdemeanor,other,2017-07-13,0,misdemeanor,0,0
6028961,91718,29.572602739726022,M,Black,2017-03-09,6162321,misdemeanor,property,2017-02-04,0,misdemeanor,0,0
6809493,306222,24.671232876712327,M,Black,2016-07-26,10407809,felony,property,2013-06-27,0,misdemeanor,0,0
4852731,247459,22.10684931506849,M,Black,2017-11-08,4660376,felony,violent,2017-12-11,1,felony,1,0
6037598,92826,40.84657534246576,M,Black,2017-03-07,20703147,misdemeanor,property,2012-01-06,0,misdemeanor,0,0
6355703,74677,28.54520547945205,M,White,2016-12-09,2073708,misdemeanor,drug,2019-03-13,0,misdemeanor,0,0
4860301,1407719,56.50684931506849,M,White,2017-11-07,4860301,misdemeanor,other,2017-11-07,0,misdemeanor,0,0
